Incident_id,Crime_type,District,City,State,Address,Latitude,Longitude,Incident_datetime,Officer_id,Officer_first_name,Officer_last_name,Badge_number,Suspect_id,Suspect_first_name,Suspect_last_name,Suspect_age,Suspect_gender,Suspect_race,Victim_id,Victim_first_name,Victim_last_name,Victim_age,Victim_gender,Victim_phone,Weapon_used,Severity,Case_status,Resolution,Num_arrests,Property_loss_usd,Reported_online,Notes
INC002548,Arson,Northeast,Oakdale,CA,6125 Park Rd,25.320476,-80.509104,2018-07-13 12:16:06,OFF0052,Matthew,Johnson,2653,SUS00319,Carol,Garcia,74,Unknown,Hispanic,VIC00780,Barbara,Moore,20,Unknown,518-277-6504,Rifle,Critical,Closed,Arrest Made,1,25293.78,True,Incident at 6125 Park Rd. Officer responded at scene.
INC001363,Trespassing,Northwest,Maplewood,AZ,4023 Elm Blvd,46.251462,-81.094731,2019-07-25 00:00:00,OFF0033,William,Miller,9018,SUS00324,Emily,Allen,60,Female,Black,VIC00437,Charles,Thomas,88,Female,962-966-8310,Blunt Object,Medium,Closed,No Arrest,0,13420.33,False,Incident at 4023 Elm Blvd. Officer responded at scene.
INC003895,DUI,Northeast,Maplewood,CA,5126 River Rd,41.891281,-80.172681,2020-06-14 20:45:34,OFF0005,Mary,Wilson,,,,,46,Unknown,Unknown,VIC00764,Daniel,Davis,24,Female,608-620-9845,Rifle,Medium,Closed,Pending/Unrecorded,4,24705.29,True,Incident at 5126 River Rd. Officer responded at scene.
INC002914,Larceny/Theft,East,Riverside,GA,2071 Lincoln St,26.400864,-73.977015,2024-04-28 00:24:19,OFF0098,Karen,Allen,2586,,,,46,Unknown,Unknown,VIC00702,Mark,Brown,68,Male,674-643-5176,Pistol,Low,Under Investigation,Warning Issued,0,24816.65,False,Incident at 2071 Lincoln St. Officer responded at scene.
INC001895,Drug Offense,East,Riverside,FL,8813 Cedar Lane,27.073653,95.4934,2023-05-24 07:31:01,OFF0047,Joseph,Harris,7159,SUS00366,Susan,Torres,51,Female,Hispanic,VIC00972,Linda,Scott,29,Female,472-268-6199,hands,Low,Under Investigation,Warning Issued,2,24705.29,False,Incident at 8813 Cedar Lane. Officer responded at scene.
INC004972,Breaking & Entering,South,Hillcrest,PA,6061 Elm Blvd,31.727826,-109.290448,2019-11-18 15:50:48,OFF0150,Barbara,Green,7919,SUS00302,Carol,Miller,26,Female,Unknown,VIC00301,William,Williams,50,Unknown,612-471-8077,Unknown,High,Resolved,Pending/Unrecorded,5,30789.74,False,Incident at 6061 Elm Blvd. Officer responded at scene.
INC000478,Sexual Assault,West,Maplewood,PA,7962 River Rd,36.549199,-115.121933,2021-06-19 21:18:53,OFF0047,Linda,Taylor,7159,SUS00003,James,Jones,46,Female,Black,VIC00758,James,Jones,57,Male,768-559-1097,KNIFE,Critical,Open,Case Dismissed,3,2420.93,True,Incident at 7962 River Rd. Officer responded at scene.
INC004261,Homicide,Northwest,Springfield,OH,4894 Sunset Blvd,29.835846,-97.895445,2019-11-04 20:55:37,OFF0137,Barbara,Jackson,9992,SUS00494,Jennifer,Green,64,Male,Black,VIC00237,William,Anderson,50,Male,970-598-2099,Bat,Low,Open,Case Dismissed,5,32781.49,False,Incident at 4894 Sunset Blvd. Officer responded at scene.
INC001225,Arson,Central,Maplewood,FL,5559 Park Rd,36.172438,-114.789593,2023-02-02 08:22:37,OFF0077,John,Torres,9125,SUS00514,William,Harris,62,Male,White,VIC00160,Robert,Martin,34,Female,256-717-2077,Rifle,Critical,Closed,Arrest Made,2,530.05,False,Incident at 5559 Park Rd. Officer responded at scene.
INC001040,Fraud,East,Springfield,TX,5484 Elm Blvd,39.103576,-73.773382,2022-02-20 12:40:49,OFF0108,Karen,Anderson,5714,SUS00414,John,Thomas,46,Male,White,VIC00650,Jennifer,Johnson,75,Other,308-943-3174,hands,Low,Closed,Pending/Unrecorded,3,21635.38,False,Incident at 5484 Elm Blvd. Officer responded at scene.
INC004475,Sexual Assault,South,Oakdale,OH,8909 Washington Ave,36.936015,-84.593483,2021-07-08 04:21:58,OFF0027,John,Jones,9518,SUS00106,John,Nguyen,71,Male,Black,VIC00994,Michael,Walker,81,Female,932-282-1677,Bat,Critical,Closed,Pending/Unrecorded,2,16243.76,False,Incident at 8909 Washington Ave. Officer responded at scene.
INC000166,Sexual Assault,South,Springfield,PA,5133 Oak Ave,43.000864,-94.6682905,2024-10-28 00:00:00,OFF0114,Mary,Moore,8075,,,,46,Unknown,Unknown,VIC00058,Barbara,Hill,58,Female,,blunt object,High,Resolved,Pending/Unrecorded,4,530.33,True,Incident at 5133 Oak Ave. Officer responded at scene.
INC004363,Larceny/Theft,Northeast,Centerville,GA,3384 Park Rd,42.615113,-108.966839,2020-04-28 10:06:13,OFF0035,Linda,Walker,,SUS00688,Thomas,Moore,41,Male,Black,VIC00163,Robert,Jones,23,Unknown,856-998-4919,Unknown,High,Closed,Arrest Made,5,27380.36,False,Incident at 3384 Park Rd. Officer responded at scene.
INC002985,Sexual Assault,South,Maplewood,NC,5075 Lincoln St,28.683238,-94.6682905,2022-03-28 00:00:00,OFF0060,Ashley,Young,9092,SUS00665,James,Allen,26,Unknown,Unknown,VIC00899,Richard,Young,23,Unknown,275-546-2888,Unknown,High,Closed,Arrest Made,1,24705.29,True,Incident at 5075 Lincoln St. Officer responded at scene.
INC001220,Arson,South,Springfield,TX,7121 River Rd,36.570434,-93.19724,2024-06-22 02:33:33,OFF0106,Joseph,Torres,8200,SUS00540,Linda,Wright,23,Female,Unknown,VIC00462,Donna,Miller,88,Male,242-332-7401,Blunt Object,High,Resolved,Arrest Made,4,10427.25,True,Incident at 7121 River Rd. Officer responded at scene.
INC004636,DUI,Northwest,Centerville,FL,8495 Cedar Lane,36.549199,-119.05104,2020-03-28 04:25:12,OFF0022,Charles,Scott,8195,SUS00444,Robert,Johnson,61,Male,White,VIC00413,Chris,Wilson,75,Female,814-335-5882,Unarmed,Critical,Closed,Arrest Made,3,37945.92,True,Incident at 8495 Cedar Lane. Officer responded at scene.
INC001366,Fraud,Central,Fairview,FL,1077 Elm Blvd,45.045316,-103.656977,2019-04-23 03:40:48,OFF0065,Barbara,Davis,8554,SUS00425,Anthony,Lee,46,Other,Unknown,,,,50,Unknown,,Unknown,Critical,Closed,Pending/Unrecorded,2,45865.31,False,Incident at 1077 Elm Blvd. Officer responded at scene.
INC001370,Assault,Northwest,Riverside,NY,3496 Lincoln St,27.770229,-96.437927,2019-09-07 00:00:00,OFF0034,Karen,Martin,3584,SUS00659,Nancy,Garcia,46,Unknown,Hispanic,VIC00328,Matthew,Miller,77,Male,250-481-6224,Gun,Medium,Open,Arrest Made,2,34459.49,False,Incident at 3496 Lincoln St. Officer responded at scene.
INC003099,Vandalism,North,Hillcrest,FL,7863 Sunset Blvd,42.465926,-98.00848,2023-03-27 12:53:55,OFF0120,Emily,Johnson,8908,,,,46,Unknown,Unknown,VIC00352,Barbara,Scott,84,Male,763-413-4226,Unknown,Medium,Pending,Pending/Unrecorded,1,18143.01,True,Incident at 7863 Sunset Blvd. Officer responded at scene.
INC001910,Assault,Midtown,Centerville,NC,1625 Main St,36.549199,-113.53424,2021-03-15 04:08:04,OFF0128,Donna,Moore,3416,SUS00520,James,Thomas,40,Unknown,White,VIC00279,Anthony,Walker,50,Female,,hands,Low,Resolved,Warning Issued,4,21487.94,False,Incident at 1625 Main St. Officer responded at scene.
INC000359,Drug Offense,North,Fairview,AZ,6979 River Rd,38.711687,-96.198945,2019-09-28 13:14:27,OFF0031,Karen,Smith,6468,SUS00204,Donna,Hill,46,Male,Unknown,VIC00413,Donna,Green,66,Female,647-503-8156,Unknown,Medium,Closed,Arrest Made,0,26230.8,True,Incident at 6979 River Rd. Officer responded at scene.
INC004129,Burglary,East,Centerville,AZ,2336 River Rd,43.364201,-114.164974,2024-01-04 19:18:41,OFF0093,Mary,Lee,7384,,,,46,Unknown,Unknown,VIC00243,Nancy,Scott,50,Female,694-938-9997,Unknown,High,Under Investigation,No Arrest,3,24705.29,False,Incident at 2336 River Rd. Officer responded at scene.
INC001145,Vandalism,South,Centerville,IL,7441 Main St,39.6778,-71.478101,2020-06-05 07:08:56,OFF0139,Emily,Thomas,8995,,,,46,Unknown,Unknown,VIC00451,Jennifer,Moore,88,Female,846-423-7178,blunt object,Low,Pending,No Arrest,2,41518.63,True,Incident at 7441 Main St. Officer responded at scene.
INC001168,Drug Offense,West,Centerville,IL,9535 Oak Ave,46.830083,-100.877086,2024-03-08 22:12:12,OFF0131,William,Hall,8626,SUS00558,Patricia,Thompson,25,Other,Hispanic,VIC00219,William,Hall,44,Unknown,786-917-5744,hands,Critical,Under Investigation,Pending/Unrecorded,2,26793.39,True,Incident at 9535 Oak Ave. Officer responded at scene.
INC004351,Drug Offense,Northeast,Centerville,AZ,1603 Sunset Blvd,32.460298,-83.21794,2020-07-23 07:32:06,OFF0124,Michael,Davis,1119,,,,46,Unknown,Unknown,VIC00503,Emily,Jones,86,Female,,Firearm,Low,Resolved,Pending/Unrecorded,1,13748.3,True,Incident at 1603 Sunset Blvd. Officer responded at scene.
INC004410,Trespassing,Southeast,Hillcrest,AZ,8567 River Rd,25.862856,-75.012666,2022-04-10 08:32:13,OFF0072,Michelle,Lee,9348,SUS00514,James,Walker,46,Male,Hispanic,VIC00530,James,Torres,87,Unknown,(775) -15-4-1691,Unknown,Low,Pending,No Arrest,1,17629.87,True,No notes recorded
INC000945,Arson,Midtown,Riverside,IL,2003 Washington Ave,27.711201,-118.881923,2019-05-16 00:38:13,OFF0007,Thomas,Hall,5214,SUS00483,Anthony,Thompson,61,Male,Unknown,VIC00108,Joseph,Johnson,54,Male,600-377-8617,Unknown,Low,Closed,Case Dismissed,5,18518.22,False,Incident at 2003 Washington Ave. Officer responded at scene.
INC002235,Assault,Southwest,Fairview,GA,1572 Sunset Blvd,39.513762,-89.793919,2024-08-03 18:31:32,OFF0134,Mark,Jones,3096,SUS00602,Patricia,Wilson,46,Female,Black,VIC00802,Ashley,Miller,90,Female,477-824-3486,hands,Critical,Closed,Case Dismissed,2,46826.33,True,Incident at 1572 Sunset Blvd. Officer responded at scene.
INC000976,Homicide,East,Fairview,NY,8846 River Rd,27.64174,-71.840026,2019-01-15 13:15:28,OFF0031,John,Green,8117,SUS00179,Sarah,Hill,46,Female,Asian,VIC00770,Michael,Wilson,24,Male,602-207-7911,Pistol,Low,Closed,Pending/Unrecorded,5,24705.29,True,Incident at 8846 River Rd. Officer responded at scene.
INC002667,DUI,West,Fairview,FL,1253 Maple Dr,45.879464,-118.091695,2018-06-19 21:13:43,OFF0033,Charles,Walker,7141,SUS00439,Carol,Jones,46,Male,Hispanic,,,,50,Unknown,,Unknown,Low,Closed,Warning Issued,5,25095.16,True,Incident at 1253 Maple Dr. Officer responded at scene.
INC000338,Sexual Assault,North,Fairview,NY,8524 Elm Blvd,40.116961,-92.820029,2018-02-24 08:50:24,OFF0073,Anthony,Smith,6647,SUS00418,Patricia,Jones,72,Unknown,Unknown,VIC00625,James,Thompson,28,Female,,Unknown,High,Closed,Pending/Unrecorded,0,39180.04,True,Incident at 8524 Elm Blvd. Officer responded at scene.
INC000037,Sexual Assault,North,Springfield,NC,4337 Park Rd,42.640057,-100.337487,2023-06-09 06:38:13,OFF0008,Sarah,Flores,9938,SUS00297,Barbara,Harris,30,Male,Unknown,VIC00416,John,Allen,17,Other,650-525-8933,Unknown,Critical,Closed,Arrest Made,1,15629.12,False,Incident at 4337 Park Rd. Officer responded at scene.
INC001189,Cybercrime,South,Springfield,CA,524 Sunset Blvd,44.541822,-97.513768,2020-01-05 15:25:03,OFF0030,Anthony,Martin,3563,SUS00751,Sarah,Walker,31,Female,Unknown,VIC00553,Emily,Johnson,36,Other,,Blunt Object,Critical,Pending,Case Dismissed,4,33702.73,True,Incident at 524 Sunset Blvd. Officer responded at scene.
INC002855,Breaking & Entering,Northwest,Riverside,CA,9121 Main St,36.399928,-85.808843,2021-03-01 06:55:55,OFF0061,Anthony,Thomas,5987,SUS00263,Richard,Miller,52,Male,White,VIC00599,Michael,Williams,90,Unknown,736-450-6670,Hands/Feet,High,Closed,No Arrest,5,24705.29,False,Incident at 9121 Main St. Officer responded at scene.
INC004205,Robbery,North,Riverside,PA,5075 River Rd,30.558379,-94.6682905,2023-03-29 04:34:02,OFF0054,David,Davis,8572,SUS00208,Linda,Harris,61,Female,Unknown,VIC00014,Chris,Brown,73,Other,428-661-5563,Hands/Feet,High,Closed,Arrest Made,1,28732.6,True,Incident at 5075 River Rd. Officer responded at scene.
INC003169,DUI,Midtown,Fairview,TX,2144 Sunset Blvd,46.951103,-92.591186,2019-08-13 06:33:59,OFF0114,susan,Johnson,7069,SUS00524,John,Williams,32,Male,Black,VIC00203,Robert,White,65,Female,533-123-8517,Hands/Feet,Low,Closed,Pending/Unrecorded,2,49384.56,False,Incident at 2144 Sunset Blvd. Officer responded at scene.
INC001935,DUI,North,Lakewood,FL,7785 Oak Ave,46.267843,-99.698156,2024-05-11 03:22:00,OFF0121,Anthony,Hill,1217,,,,46,Unknown,Unknown,VIC00335,Emily,Harris,25,Male,741-135-9662,Unknown,Low,Pending,Arrest Made,1,32858.24,False,Incident at 7785 Oak Ave. Officer responded at scene.
INC003858,Sexual Assault,South,Riverside,IL,8900 Park Rd,39.737015,-94.6682905,2019-10-05 17:00:48,OFF0093,Emily,Thomas,2765,SUS00505,David,Green,57,Unknown,Asian,VIC00452,Mark,Torres,87,Female,660-692-8981,Unknown,Critical,Closed,Pending/Unrecorded,3,23447.74,False,Incident at 8900 Park Rd. Officer responded at scene.
INC000341,Cybercrime,Southeast,Hillcrest,FL,1666 Oak Ave,38.867325,-121.975849,2018-12-16 21:33:28,OFF0057,Matthew,Jackson,4898,SUS00526,David,Jones,44,Male,Asian,VIC00588,Richard,Brown,34,Male,658-176-9932,Gun,Low,Open,Arrest Made,0,36299.33,True,Incident at 1666 Oak Ave. Officer responded at scene.
INC003421,Larceny/Theft,West,Hillcrest,FL,7406 Washington Ave,38.630836,-73.508093,2018-08-04 22:49:44,OFF0032,Chris,Scott,,SUS00759,Sarah,Anderson,75,Male,White,VIC00897,James,Miller,82,Other,,Unarmed,High,Pending,Warning Issued,0,15675.94,False,Incident at 7406 Washington Ave. Officer responded at scene.
INC003533,DUI,Northeast,Centerville,CA,3072 Main St,42.741777,-96.90038,2021-01-04 05:41:09,OFF0126,Matthew,Green,4372,,,,46,Unknown,Unknown,VIC00098,Michael,Thompson,28,Male,228-627-4202,Unknown,Low,Pending,No Arrest,1,4910.82,False,Incident at 3072 Main St. Officer responded at scene.
INC002800,Trespassing,South,Lakewood,OH,7752 Lincoln St,40.289872,-103.684476,2019-10-25 14:15:37,OFF0062,David,Brown,9183,SUS00009,Donna,Green,38,Female,Other,VIC00979,Mary,Wilson,31,Unknown,344-173-6241,Bat,High,Resolved,Warning Issued,4,24927.38,True,No notes recorded
INC004399,Sexual Assault,West,Oakdale,NC,8726 Main St,42.052877,-95.825461,2024-03-20 02:14:31,OFF0038,Jessica,Davis,3644,SUS00674,Donna,Allen,52,Male,Asian,VIC00668,Richard,Flores,38,Female,614-356-5146,Unknown,Critical,Open,Warning Issued,4,9023.73,True,No notes recorded
INC004489,Sexual Assault,North,Springfield,CA,4667 Elm Blvd,25.183885,-101.158653,2022-11-08 02:52:41,OFF0127,Richard,Williams,7309,SUS00100,David,Harris,70,Male,Unknown,VIC00322,Donna,Flores,77,Other,465-214-4496,Rifle,Critical,Pending,No Arrest,5,24705.29,False,Incident at 4667 Elm Blvd. Officer responded at scene.
INC002458,Domestic Violence,Central,Oakdale,FL,4636 Sunset Blvd,29.636508,-76.572581,2018-03-29 12:57:37,OFF0068,Mark,Brown,1970,SUS00241,Michael,Wilson,64,Other,Unknown,VIC00232,Michael,Anderson,56,Unknown,890-194-8333,Unknown,Medium,Closed,Case Dismissed,5,49288.11,True,Incident at 4636 Sunset Blvd. Officer responded at scene.
INC003866,Drug Offense,North,Riverside,GA,3817 Sunset Blvd,34.837206,-112.882062,2022-06-26 02:25:11,OFF0068,Mark,Garcia,2371,SUS00027,David,Moore,45,Unknown,White,VIC00982,Patricia,Jackson,50,Female,323-744-2319,blunt object,Critical,Closed,Arrest Made,0,7178.85,True,No notes recorded
INC001218,Graffiti,Midtown,Centerville,FL,6560 Park Rd,27.304972,-104.582775,2022-05-10 16:34:59,OFF0019,James,Thompson,8124,SUS00448,Mary,Wilson,74,Unknown,Hispanic,VIC00756,Anthony,Hall,67,Unknown,218-318-6278,hands,Medium,Open,No Arrest,2,24705.29,False,Incident at 6560 Park Rd. Officer responded at scene.
INC003413,Cybercrime,Northwest,Fairview,GA,9401 Lincoln St,46.399795,-116.028735,2018-09-25 18:27:54,OFF0093,Daniel,Young,5604,,,,46,Unknown,Unknown,VIC00252,Michelle,Johnson,42,Male,(405) -55-9-4049,Unknown,Critical,Open,Arrest Made,0,48754.8,False,Incident at 9401 Lincoln St. Officer responded at scene.
INC002327,Trespassing,North,Lakewood,OH,1149 Park Rd,31.204288,-104.089168,2023-12-02 02:30:19,OFF0149,Donna,Thomas,,SUS00557,Joseph,Brown,54,Unknown,Black,VIC00631,Patricia,Brown,13,Unknown,293-869-5356,Pistol,Low,Open,No Arrest,3,40443.62,False,No notes recorded
INC004436,Kidnapping,Northwest,Hillcrest,TX,7480 Washington Ave,37.367576,-101.977033,2023-04-02 09:53:43,OFF0031,Michelle,Flores,8336,SUS00609,Ashley,Brown,22,Male,Black,VIC00047,Anthony,Allen,50,Female,310-505-9262,KNIFE,Low,Resolved,Warning Issued,0,44512.84,True,Incident at 7480 Washington Ave. Officer responded at scene.
INC004722,Fraud,East,Riverside,TX,2775 Maple Dr,43.186663,-103.402854,2022-06-08 15:50:39,OFF0148,Patricia,Jackson,1858,SUS00570,Susan,Green,67,Unknown,White,VIC00902,Robert,Anderson,14,Unknown,934-354-4826,firearm,Medium,Open,Warning Issued,5,20481.62,True,Incident at 2775 Maple Dr. Officer responded at scene.
INC004457,Property Damage,Northwest,Oakdale,NC,3853 Elm Blvd,40.470679,-81.189429,2023-07-17 21:35:49,OFF0121,Robert,Lee,3563,SUS00586,Susan,Lee,54,Other,Unknown,VIC00696,Carol,Hall,90,Unknown,449-422-9237,blunt object,Critical,Under Investigation,No Arrest,4,40104.27,False,No notes recorded
INC002857,Fraud,Southeast,Centerville,FL,7227 Maple Dr,29.640097,-83.157564,2023-10-19 01:40:03,OFF0035,Susan,Wilson,4960,SUS00005,Anthony,Thompson,73,Female,Unknown,VIC00223,Richard,Wilson,10,Unknown,517-122-9248,Unknown,Medium,Closed,Pending/Unrecorded,4,48192.83,False,No notes recorded
INC000053,DUI,South,Riverside,IL,3638 Washington Ave,42.17762,-92.984342,2023-11-07 11:58:28,OFF0148,Linda,White,7129,SUS00401,Ashley,Young,59,Female,Hispanic,VIC00354,Sarah,Brown,50,Female,287-218-3321,Rifle,Low,Closed,Warning Issued,1,26055.74,False,Incident at 3638 Washington Ave. Officer responded at scene.
INC004841,Burglary,Southwest,Springfield,NY,6032 Sunset Blvd,29.086948,-95.923417,2018-05-26 04:14:02,OFF0022,Barbara,Lee,2893,SUS00396,Michael,Miller,64,Female,Black,VIC00794,Carol,Young,86,Unknown,(401) -69-1-6440,KNIFE,Medium,Open,Warning Issued,2,24705.29,True,Incident at 6032 Sunset Blvd. Officer responded at scene.
INC002852,Sexual Assault,South,Riverside,FL,142 Elm Blvd,45.975116,-116.734593,2018-06-15 23:41:22,OFF0116,barbara,Miller,3117,,,,46,Unknown,Unknown,VIC00009,Thomas,Smith,67,Other,656-232-5209,Unknown,Critical,Resolved,Arrest Made,1,12299.52,True,Incident at 142 Elm Blvd. Officer responded at scene.
INC002467,Vandalism,South,Lakewood,GA,6074 Maple Dr,36.549199,-107.318705,2020-11-04 19:25:05,OFF0059,Daniel,Wilson,8328,SUS00183,Robert,Harris,43,Unknown,Unknown,VIC00900,Barbara,Jones,14,Other,576-884-5290,Rifle,Medium,Closed,Warning Issued,1,7902.51,False,Incident at 6074 Maple Dr. Officer responded at scene.
INC002229,Fraud,Midtown,Riverside,GA,9405 Elm Blvd,39.484895,-79.312493,2022-02-19 09:55:03,OFF0091,Anthony,White,1222,SUS00669,Richard,Smith,65,Male,Unknown,,,,50,Unknown,,Blunt Object,Medium,Under Investigation,Warning Issued,0,16592.76,False,Incident at 9405 Elm Blvd. Officer responded at scene.
INC001021,Vandalism,Midtown,Riverside,IL,5280 Park Rd,41.781972,84.3734,2019-09-15 08:04:22,OFF0056,Carol,Martin,8104,SUS00114,Jessica,White,59,Female,Black,VIC00084,Jessica,Nguyen,11,Male,479-346-4711,Unknown,Medium,Open,Warning Issued,5,39664.24,False,Incident at 5280 Park Rd. Officer responded at scene.
INC004359,DUI,Central,Lakewood,IL,3397 Sunset Blvd,45.626063,-85.769402,2020-11-21 03:41:49,OFF0088,Jennifer,Hill,3797,SUS00773,Nancy,Wilson,27,Unknown,Unknown,VIC00770,Jennifer,Flores,58,Unknown,3042299449,Rifle,Critical,Resolved,No Arrest,2,36253.27,True,Incident at 3397 Sunset Blvd. Officer responded at scene.
INC000298,Robbery,North,Maplewood,TX,3393 Elm Blvd,36.549199,-86.614961,2018-07-28 05:30:00,OFF0065,Joseph,Brown,7912,SUS00367,James,Allen,53,Female,White,VIC00398,Barbara,Jackson,89,Unknown,689-750-1686,Unarmed,Low,Closed,Arrest Made,2,24705.29,False,Incident at 3393 Elm Blvd. Officer responded at scene.
INC004425,Fraud,Midtown,Centerville,NC,2661 Park Rd,42.81787,-80.066791,2021-01-21 18:51:46,OFF0012,Sarah,White,7526,SUS00730,Michelle,Anderson,46,Male,Black,VIC00805,Joseph,Thompson,53,Other,256-134-3598,Unknown,Critical,Closed,Case Dismissed,1,9242.67,False,Incident at 2661 Park Rd. Officer responded at scene.
INC001780,Domestic Violence,East,Fairview,PA,6744 Elm Blvd,39.514218,-98.039027,2019-10-22 05:17:20,OFF0048,Emily,Williams,7219,SUS00541,Susan,Torres,46,Male,White,VIC00160,Patricia,Miller,35,Other,(202) -47-4-9021,KNIFE,Critical,Closed,Arrest Made,2,2021.54,True,Incident at 6744 Elm Blvd. Officer responded at scene.
INC002195,Assault,West,Oakdale,FL,4832 Maple Dr,27.981883,-98.610969,2024-05-15 22:32:35,OFF0112,John,Smith,7465,SUS00665,James,Hill,58,Female,Hispanic,VIC00137,Mark,Torres,10,Female,,KNIFE,Critical,Open,Pending/Unrecorded,2,34500.51,True,Incident at 4832 Maple Dr. Officer responded at scene.
INC000231,Kidnapping,Southeast,Springfield,FL,6035 Main St,31.690071,-114.196711,2023-01-11 21:06:46,OFF0007,Patricia,Lee,4464,SUS00321,Matthew,Wright,46,Male,Unknown,VIC00730,Michael,Thomas,84,Male,872-843-3458,Bat,Medium,Closed,No Arrest,0,47931.26,False,Incident at 6035 Main St. Officer responded at scene.
INC001767,Drug Offense,Central,Oakdale,AZ,5071 Sunset Blvd,46.056412,-88.089148,2019-09-26 06:08:54,OFF0120,Susan,Flores,7584,SUS00692,Nancy,Green,17,Female,Hispanic,VIC00285,Chris,Nguyen,50,Other,,Blunt Object,High,Pending,Pending/Unrecorded,3,13597.48,False,Incident at 5071 Sunset Blvd. Officer responded at scene.
INC003957,Kidnapping,South,Fairview,AZ,8530 Washington Ave,37.808158,-74.817033,2020-01-08 15:38:53,OFF0022,Matthew,Torres,7007,SUS00413,Nancy,Williams,46,Other,White,VIC00568,Ashley,Smith,34,Male,,hands,Low,Closed,Pending/Unrecorded,5,24705.29,True,No notes recorded
INC000557,Robbery,Central,Hillcrest,NY,4217 Park Rd,35.870716,-116.668564,2024-04-10 13:46:28,OFF0135,Richard,Jackson,5168,,,,46,Unknown,Unknown,VIC00446,Susan,Torres,46,Other,491-355-3893,Bat,Critical,Under Investigation,Case Dismissed,2,17176.27,False,Incident at 4217 Park Rd. Officer responded at scene.
INC000117,DUI,Northeast,Riverside,IL,8729 Sunset Blvd,34.218779,-100.501021,2023-04-13 23:47:00,OFF0063,Karen,Garcia,8903,,,,46,Unknown,Unknown,VIC00214,Charles,Jackson,65,Unknown,550-657-4869,firearm,Medium,Closed,No Arrest,5,46543.16,False,Incident at 8729 Sunset Blvd. Officer responded at scene.
INC000493,Fraud,Central,Centerville,CA,9048 Cedar Lane,43.628156,-70.809602,2022-12-10 20:54:18,OFF0083,Daniel,Wilson,2156,SUS00643,Jessica,Harris,35,Male,Asian,VIC00608,Anthony,Flores,79,Female,839-801-1651,Unknown,Low,Pending,Warning Issued,4,3315.45,False,No notes recorded
INC004200,Kidnapping,Southwest,Hillcrest,TX,2318 Washington Ave,42.611578,-85.175241,2023-01-02 23:38:35,OFF0131,Emily,Hill,1029,SUS00449,Anthony,Lee,34,Male,Black,VIC00095,Chris,Wright,32,Female,390-740-5955,blunt object,Medium,Under Investigation,Arrest Made,2,24705.29,True,No notes recorded
INC004976,Kidnapping,West,Riverside,PA,8230 Oak Ave,39.039935,-94.069798,2022-05-24 04:41:06,OFF0048,Robert,Scott,5905,SUS00513,Michelle,Thomas,34,Other,White,VIC00071,Linda,Johnson,16,Female,,Gun,Critical,Closed,Arrest Made,2,46784.26,True,No notes recorded
INC004487,Sexual Assault,Midtown,Oakdale,NC,4907 Oak Ave,32.116805,-108.982602,2020-09-13 13:07:00,OFF0041,Karen,Anderson,1119,SUS00795,Patricia,Moore,64,Male,Asian,VIC00030,Richard,Hill,42,Male,796-501-4609,Rifle,Critical,Closed,Pending/Unrecorded,2,24705.29,True,Incident at 4907 Oak Ave. Officer responded at scene.
INC004998,Property Damage,South,Fairview,GA,1908 Oak Ave,29.058686,-94.6682905,2020-06-12 00:11:06,OFF0083,Thomas,Allen,6670,SUS00745,Mark,Moore,15,Other,Asian,VIC00036,Carol,Flores,50,Male,6161987754,Hands/Feet,Medium,Under Investigation,Case Dismissed,0,43566.48,False,Incident at 1908 Oak Ave. Officer responded at scene.
INC000648,Kidnapping,Midtown,Riverside,FL,1451 Washington Ave,45.727099,-103.191735,2023-08-13 15:44:46,OFF0043,Susan,Harris,6193,SUS00597,Daniel,Smith,33,Female,Hispanic,VIC00623,John,Jones,40,Other,,Firearm,Medium,Under Investigation,Arrest Made,0,47740.59,False,Incident at 1451 Washington Ave. Officer responded at scene.
INC003801,Vandalism,Southwest,Riverside,GA,8126 Park Rd,43.686105,-90.373135,2023-06-24 13:49:08,OFF0014,Thomas,Walker,3965,SUS00047,Karen,Davis,46,Unknown,Unknown,VIC00077,Donna,Green,50,Male,813-706-5191,KNIFE,High,Pending,Arrest Made,0,46622.63,True,Incident at 8126 Park Rd. Officer responded at scene.
INC000932,Sexual Assault,Central,Hillcrest,TX,2676 Oak Ave,43.194845,-107.716746,2024-01-25 03:32:29,OFF0083,David,Nguyen,8201,SUS00622,James,Green,17,Male,Hispanic,VIC00351,Donna,Hill,81,Male,(334) -35-5-1940,Bat,Medium,Pending,No Arrest,2,22337.27,True,Incident at 2676 Oak Ave. Officer responded at scene.
INC002944,Burglary,Midtown,Oakdale,IL,841 Lincoln St,28.461198,-94.6682905,2023-05-21 00:00:00,OFF0047,Karen,Hall,9134,SUS00484,Charles,Allen,35,Male,Asian,VIC00819,Jennifer,Williams,89,Female,410-817-6988,firearm,Medium,Closed,Warning Issued,0,10429.6,False,Incident at 841 Lincoln St. Officer responded at scene.
INC004752,Trespassing,Midtown,Fairview,TX,6838 Park Rd,40.240205,-109.049454,2023-09-18 23:44:12,OFF0011,Joseph,Allen,4239,SUS00339,Karen,Miller,46,Male,Black,VIC00728,James,Jackson,31,Male,780-915-7299,Rifle,High,Under Investigation,Case Dismissed,2,38743.38,True,Incident at 6838 Park Rd. Officer responded at scene.
